date,record_status,depot,product,customer_orders_m3,holiday_flag,rainfall_mm,reference_price_kes_l,day_of_week,month,year,demand_lag_1_m3,demand_lag_7_m3,demand_lag_14_m3,demand_lag_28_m3,rolling_7d_mean_m3,rolling_28d_mean_m3,dow_num,dow_sin,dow_cos,month_sin,month_cos,baseline_forecast_m3
2021-06-15,SIMULATED_HISTORY,Kisumu,PMS,644.56,0,0.99,136.65,Tuesday,6,2021,662.58,616.88,709.59,677.26,618.76,640.38,1,0.781831,0.62349,0.5,-0.866025,627.45
2021-06-16,SIMULATED_HISTORY,Kisumu,PMS,654.88,0,1.36,134.12,Wednesday,6,2021,644.56,645.02,587.95,601.36,622.71,639.21,2,0.974928,-0.222521,0.5,-0.866025,642.41
2021-06-17,SIMULATED_HISTORY,Kisumu,PMS,641.79,0,0.16,134.57,Thursday,6,2021,654.88,653.54,709.06,657.12,624.12,641.12,3,0.433884,-0.900969,0.5,-0.866025,647.95
2021-06-18,SIMULATED_HISTORY,Kisumu,PMS,724.48,0,0.93,134.99,Friday,6,2021,641.79,664.69,733.45,736.96,622.44,640.57,4,-0.433884,-0.900969,0.5,-0.866025,653.84
2021-06-19,SIMULATED_HISTORY,Kisumu,PMS,587.62,0,3.63,135.85,Saturday,6,2021,724.48,581.23,580.24,577.48,630.98,640.13,5,-0.974928,-0.222521,0.5,-0.866025,607.73
2021-06-20,SIMULATED_HISTORY,Kisumu,PMS,499.1,0,2.92,134.7,Sunday,6,2021,587.62,507.35,528.32,546.6,631.89,640.49,6,-0.781831,0.62349,0.5,-0.866025,567.26
2021-06-21,SIMULATED_HISTORY,Kisumu,PMS,599.25,0,0.12,135.57,Monday,6,2021,499.1,662.58,629.07,638.92,630.72,638.79,0,0.0,1.0,0.5,-0.866025,651.88
2021-06-22,SIMULATED_HISTORY,Kisumu,PMS,712.36,0,0.89,135.57,Tuesday,6,2021,599.25,644.56,616.88,708.59,621.67,637.38,1,0.781831,0.62349,0.5,-0.866025,641.33
2021-06-23,SIMULATED_HISTORY,Kisumu,PMS,655.73,0,0.73,133.45,Wednesday,6,2021,712.36,654.88,645.02,681.95,631.35,637.51,2,0.974928,-0.222521,0.5,-0.866025,647.06
2021-06-24,SIMULATED_HISTORY,Kisumu,PMS,683.36,0,2.44,135.26,Thursday,6,2021,655.73,641.79,653.54,698.29,631.48,636.58,3,0.433884,-0.900969,0.5,-0.866025,639.44
2021-06-25,SIMULATED_HISTORY,Kisumu,PMS,636.2,0,0.33,134.94,Friday,6,2021,683.36,724.48,664.69,645.47,637.41,636.04,4,-0.433884,-0.900969,0.5,-0.866025,684.68
2021-06-26,SIMULATED_HISTORY,Kisumu,PMS,570.01,0,2.04,134.98,Saturday,6,2021,636.2,587.62,581.23,671.89,624.8,635.71,5,-0.974928,-0.222521,0.5,-0.866025,609.26
2021-06-27,SIMULATED_HISTORY,Kisumu,PMS,545.43,0,0.34,133.39,Sunday,6,2021,570.01,499.1,507.35,613.91,622.29,632.07,6,-0.781831,0.62349,0.5,-0.866025,558.94
2021-06-28,SIMULATED_HISTORY,Kisumu,PMS,693.84,0,0.6,133.58,Monday,6,2021,545.43,599.25,662.58,665.81,628.91,629.63,0,0.0,1.0,0.5,-0.866025,612.92
2021-06-29,SIMULATED_HISTORY,Kisumu,PMS,655.7,0,1.38,133.0,Tuesday,6,2021,693.84,712.36,644.56,709.59,642.42,630.63,1,0.781831,0.62349,0.5,-0.866025,675.58
2021-06-30,SIMULATED_HISTORY,Kisumu,PMS,606.43,0,3.57,135.91,Wednesday,6,2021,655.7,655.73,654.88,587.95,634.32,628.7,2,0.974928,-0.222521,0.5,-0.866025,643.57
2021-07-01,SIMULATED_HISTORY,Kisumu,PMS,698.96,0,0.66,132.34,Thursday,7,2021,606.43,683.36,641.79,709.06,627.28,629.36,3,0.433884,-0.900969,0.0,-1.0,659.06
2021-07-02,SIMULATED_HISTORY,Kisumu,PMS,780.73,0,2.49,134.4,Friday,7,2021,698.96,636.2,724.48,733.45,629.51,629.0,4,-0.433884,-0.900969,0.0,-1.0,632.96
2021-07-03,SIMULATED_HISTORY,Kisumu,PMS,554.19,0,1.47,132.95,Saturday,7,2021,780.73,570.01,587.62,580.24,650.16,630.69,5,-0.974928,-0.222521,0.0,-1.0,597.32
2021-07-04,SIMULATED_HISTORY,Kisumu,PMS,516.01,0,0.97,132.48,Sunday,7,2021,554.19,545.43,499.1,528.32,647.9,629.76,6,-0.781831,0.62349,0.0,-1.0,583.38
2021-07-05,SIMULATED_HISTORY,Kisumu,PMS,689.65,0,0.24,133.05,Monday,7,2021,516.01,693.84,599.25,629.07,643.69,629.32,0,0.0,1.0,0.0,-1.0,664.81
2021-07-06,SIMULATED_HISTORY,Kisumu,PMS,691.42,0,0.87,132.29,Tuesday,7,2021,689.65,655.7,712.36,616.88,643.1,631.48,1,0.781831,0.62349,0.0,-1.0,644.8
2021-07-07,SIMULATED_HISTORY,Kisumu,PMS,693.78,0,1.34,131.9,Wednesday,7,2021,691.42,606.43,655.73,645.02,648.2,634.15,2,0.974928,-0.222521,0.0,-1.0,618.9
2021-07-08,SIMULATED_HISTORY,Kisumu,PMS,672.97,0,1.08,133.37,Thursday,7,2021,693.78,698.96,683.36,653.54,660.68,635.89,3,0.433884,-0.900969,0.0,-1.0,670.58
2021-07-09,SIMULATED_HISTORY,Kisumu,PMS,812.67,0,1.23,134.27,Friday,7,2021,672.97,780.73,636.2,664.69,656.96,636.58,4,-0.433884,-0.900969,0.0,-1.0,715.86
2021-07-10,SIMULATED_HISTORY,Kisumu,PMS,572.78,0,1.56,132.71,Saturday,7,2021,812.67,554.19,570.01,581.23,661.53,641.87,5,-0.974928,-0.222521,0.0,-1.0,593.64
2021-07-11,SIMULATED_HISTORY,Kisumu,PMS,585.96,0,1.54,131.37,Sunday,7,2021,572.78,516.01,545.43,507.35,664.18,641.57,6,-0.781831,0.62349,0.0,-1.0,572.51
2021-07-12,SIMULATED_HISTORY,Kisumu,PMS,705.7,0,0.63,133.57,Monday,7,2021,585.96,689.65,693.84,662.58,674.18,644.37,0,0.0,1.0,0.0,-1.0,669.28
2021-07-13,SIMULATED_HISTORY,Kisumu,PMS,685.2,0,1.18,132.71,Tuesday,7,2021,705.7,691.42,655.7,644.56,676.47,645.91,1,0.781831,0.62349,0.0,-1.0,670.94
2021-07-14,SIMULATED_HISTORY,Kisumu,PMS,730.94,0,0.46,131.48,Wednesday,7,2021,685.2,693.78,606.43,654.88,675.58,647.36,2,0.974928,-0.222521,0.0,-1.0,672.89
2021-07-15,SIMULATED_HISTORY,Kisumu,PMS,751.94,0,3.2,133.61,Thursday,7,2021,730.94,672.97,698.96,641.79,680.89,650.08,3,0.433884,-0.900969,0.0,-1.0,662.67
2021-07-16,SIMULATED_HISTORY,Kisumu,PMS,670.36,0,0.11,133.04,Friday,7,2021,751.94,812.67,780.73,724.48,692.17,654.01,4,-0.433884,-0.900969,0.0,-1.0,741.28
2021-07-17,SIMULATED_HISTORY,Kisumu,PMS,621.13,0,1.15,133.72,Saturday,7,2021,670.36,572.78,554.19,587.62,671.84,652.08,5,-0.974928,-0.222521,0.0,-1.0,608.47
2021-07-18,SIMULATED_HISTORY,Kisumu,PMS,564.17,0,1.13,134.22,Sunday,7,2021,621.13,585.96,516.01,499.1,678.75,653.28,6,-0.781831,0.62349,0.0,-1.0,616.25
2021-07-19,SIMULATED_HISTORY,Kisumu,PMS,627.1,0,0.68,133.46,Monday,7,2021,564.17,705.7,689.65,599.25,675.63,655.6,0,0.0,1.0,0.0,-1.0,683.16
2021-07-20,SIMULATED_HISTORY,Kisumu,PMS,705.77,0,1.58,132.94,Tuesday,7,2021,627.1,685.2,691.42,712.36,664.41,656.6,1,0.781831,0.62349,0.0,-1.0,672.33
2021-07-21,SIMULATED_HISTORY,Kisumu,PMS,675.91,0,0.26,130.99,Wednesday,7,2021,705.77,730.94,693.78,655.73,667.34,656.36,2,0.974928,-0.222521,0.0,-1.0,697.38
2021-07-22,SIMULATED_HISTORY,Kisumu,PMS,651.71,0,2.35,134.07,Thursday,7,2021,675.91,751.94,672.97,683.36,659.48,657.08,3,0.433884,-0.900969,0.0,-1.0,709.25
2021-07-23,SIMULATED_HISTORY,Kisumu,PMS,641.3,0,0.7,131.5,Friday,7,2021,651.71,670.36,812.67,636.2,645.16,655.95,4,-0.433884,-0.900969,0.0,-1.0,663.88
2021-07-24,SIMULATED_HISTORY,Kisumu,PMS,617.0,0,1.99,133.87,Saturday,7,2021,641.3,621.13,572.78,570.01,641.01,656.13,5,-0.974928,-0.222521,0.0,-1.0,636.88
2021-07-25,SIMULATED_HISTORY,Kisumu,PMS,531.45,0,0.96,134.41,Sunday,7,2021,617.0,564.17,585.96,545.43,640.42,657.81,6,-0.781831,0.62349,0.0,-1.0,606.31
2021-07-26,SIMULATED_HISTORY,Kisumu,PMS,637.84,0,1.55,133.58,Monday,7,2021,531.45,627.1,705.7,693.84,635.75,657.31,0,0.0,1.0,0.0,-1.0,640.7
2021-07-27,SIMULATED_HISTORY,Kisumu,PMS,656.96,0,0.59,132.76,Tuesday,7,2021,637.84,705.77,685.2,655.7,637.28,655.31,1,0.781831,0.62349,0.0,-1.0,683.06
2021-07-28,SIMULATED_HISTORY,Kisumu,PMS,651.38,0,2.78,133.3,Wednesday,7,2021,656.96,675.91,730.94,606.43,630.31,655.36,2,0.974928,-0.222521,0.0,-1.0,666.66
2021-07-29,SIMULATED_HISTORY,Kisumu,PMS,724.42,0,2.03,131.83,Thursday,7,2021,651.38,651.71,751.94,698.96,626.81,656.96,3,0.433884,-0.900969,0.0,-1.0,654.07
2021-07-30,SIMULATED_HISTORY,Kisumu,PMS,648.95,0,0.98,133.16,Friday,7,2021,724.42,641.3,670.36,780.73,637.19,657.87,4,-0.433884,-0.900969,0.0,-1.0,648.76
2021-07-31,SIMULATED_HISTORY,Kisumu,PMS,625.13,0,0.11,133.45,Saturday,7,2021,648.95,617.0,621.13,554.19,638.29,653.17,5,-0.974928,-0.222521,0.0,-1.0,633.27
2021-08-01,SIMULATED_HISTORY,Kisumu,PMS,581.09,0,1.21,131.78,Sunday,8,2021,625.13,531.45,564.17,516.01,639.45,655.7,6,-0.781831,0.62349,-0.5,-0.866025,587.36
2021-08-02,SIMULATED_HISTORY,Kisumu,PMS,698.25,0,6.53,131.94,Monday,8,2021,581.09,637.84,627.1,689.65,646.54,658.02,0,0.0,1.0,-0.5,-0.866025,646.92
2021-08-03,SIMULATED_HISTORY,Kisumu,PMS,614.44,0,2.35,130.13,Tuesday,8,2021,698.25,656.96,705.77,691.42,655.17,658.33,1,0.781831,0.62349,-0.5,-0.866025,657.58
2021-08-04,SIMULATED_HISTORY,Kisumu,PMS,670.08,0,2.62,129.84,Wednesday,8,2021,614.44,651.38,675.91,693.78,649.09,655.58,2,0.974928,-0.222521,-0.5,-0.866025,653.27
2021-08-05,SIMULATED_HISTORY,Kisumu,PMS,645.14,0,0.58,131.11,Thursday,8,2021,670.08,724.42,651.71,672.97,651.77,654.74,3,0.433884,-0.900969,-0.5,-0.866025,693.06
2021-08-06,SIMULATED_HISTORY,Kisumu,PMS,717.37,0,3.74,130.86,Friday,8,2021,645.14,648.95,641.3,812.67,640.44,653.74,4,-0.433884,-0.900969,-0.5,-0.866025,651.11
2021-08-07,SIMULATED_HISTORY,Kisumu,PMS,551.59,0,0.35,132.07,Saturday,8,2021,717.37,625.13,617.0,572.78,650.21,650.34,5,-0.974928,-0.222521,-0.5,-0.866025,636.47
2021-08-08,SIMULATED_HISTORY,Kisumu,PMS,573.54,0,1.58,132.39,Sunday,8,2021,551.59,581.09,531.45,585.96,639.71,649.58,6,-0.781831,0.62349,-0.5,-0.866025,611.91
2021-08-09,SIMULATED_HISTORY,Kisumu,PMS,646.92,0,0.89,131.53,Monday,8,2021,573.54,698.25,637.84,705.7,638.63,649.14,0,0.0,1.0,-0.5,-0.866025,676.15
2021-08-10,SIMULATED_HISTORY,Kisumu,PMS,640.17,0,3.44,129.06,Tuesday,8,2021,646.92,614.44,656.96,685.2,631.3,647.04,1,0.781831,0.62349,-0.5,-0.866025,629.11
2021-08-11,SIMULATED_HISTORY,Kisumu,PMS,694.87,0,3.16,130.69,Wednesday,8,2021,640.17,670.08,651.38,730.94,634.97,645.43,2,0.974928,-0.222521,-0.5,-0.866025,658.99
2021-08-12,SIMULATED_HISTORY,Kisumu,PMS,666.0,0,3.21,131.25,Thursday,8,2021,694.87,645.14,724.42,751.94,638.51,644.14,3,0.433884,-0.900969,-0.5,-0.866025,644.69
2021-08-13,SIMULATED_HISTORY,Kisumu,PMS,700.8,0,1.55,129.76,Friday,8,2021,666.0,717.37,648.95,670.36,641.49,641.07,4,-0.433884,-0.900969,-0.5,-0.866025,683.04
2021-08-14,SIMULATED_HISTORY,Kisumu,PMS,609.5,0,1.01,130.28,Saturday,8,2021,700.8,551.59,625.13,621.13,639.13,642.16,5,-0.974928,-0.222521,-0.5,-0.866025,592.35
2021-08-15,SIMULATED_HISTORY,Kisumu,PMS,533.38,0,1.44,129.76,Sunday,8,2021,609.5,573.54,581.09,564.17,647.4,641.74,6,-0.781831,0.62349,-0.5,-0.866025,604.23
2021-08-16,SIMULATED_HISTORY,Kisumu,PMS,716.25,0,1.17,130.4,Monday,8,2021,533.38,646.92,698.25,627.1,641.66,640.65,0,0.0,1.0,-0.5,-0.866025,644.1
2021-08-17,SIMULATED_HISTORY,Kisumu,PMS,666.75,0,1.05,130.33,Tuesday,8,2021,716.25,640.17,614.44,705.77,651.57,643.83,1,0.781831,0.62349,-0.5,-0.866025,641.82
2021-08-18,SIMULATED_HISTORY,Kisumu,PMS,635.06,0,0.12,129.63,Wednesday,8,2021,666.75,694.87,670.08,675.91,655.36,642.44,2,0.974928,-0.222521,-0.5,-0.866025,671.27
2021-08-19,SIMULATED_HISTORY,Kisumu,PMS,703.3,0,0.12,130.57,Thursday,8,2021,635.06,666.0,645.14,651.71,646.82,640.98,3,0.433884,-0.900969,-0.5,-0.866025,654.74
2021-08-20,SIMULATED_HISTORY,Kisumu,PMS,651.12,0,4.61,132.52,Friday,8,2021,703.3,700.8,717.37,641.3,652.15,642.82,4,-0.433884,-0.900969,-0.5,-0.866025,674.71
2021-08-21,SIMULATED_HISTORY,Kisumu,PMS,615.88,0,1.55,129.8,Saturday,8,2021,651.12,609.5,551.59,617.0,645.05,643.17,5,-0.974928,-0.222521,-0.5,-0.866025,624.65
2021-08-22,SIMULATED_HISTORY,Kisumu,PMS,531.98,0,0.14,131.1,Sunday,8,2021,615.88,533.38,573.54,531.45,645.96,643.13,6,-0.781831,0.62349,-0.5,-0.866025,582.77
2021-08-23,SIMULATED_HISTORY,Kisumu,PMS,608.33,0,1.58,130.44,Monday,8,2021,531.98,716.25,646.92,637.84,645.76,643.15,0,0.0,1.0,-0.5,-0.866025,683.35
2021-08-24,SIMULATED_HISTORY,Kisumu,PMS,681.54,0,1.01,131.59,Tuesday,8,2021,608.33,666.75,640.17,656.96,630.35,642.09,1,0.781831,0.62349,-0.5,-0.866025,655.66
2021-08-25,SIMULATED_HISTORY,Kisumu,PMS,612.52,0,1.93,129.6,Wednesday,8,2021,681.54,635.06,694.87,651.38,632.46,642.97,2,0.974928,-0.222521,-0.5,-0.866025,638.62
2021-08-26,SIMULATED_HISTORY,Kisumu,PMS,713.95,0,0.54,131.65,Thursday,8,2021,612.52,703.3,666.0,724.42,629.24,641.58,3,0.433884,-0.900969,-0.5,-0.866025,675.53
2021-08-27,SIMULATED_HISTORY,Kisumu,PMS,692.83,0,2.46,130.2,Friday,8,2021,713.95,651.12,700.8,648.95,630.76,641.21,4,-0.433884,-0.900969,-0.5,-0.866025,646.66
2021-08-28,SIMULATED_HISTORY,Kisumu,PMS,623.8,0,2.26,130.73,Saturday,8,2021,692.83,615.88,609.5,625.13,636.72,642.78,5,-0.974928,-0.222521,-0.5,-0.866025,627.98
2021-08-29,SIMULATED_HISTORY,Kisumu,PMS,574.07,0,0.36,131.32,Sunday,8,2021,623.8,531.98,533.38,581.09,637.85,642.73,6,-0.781831,0.62349,-0.5,-0.866025,581.82
2021-08-30,SIMULATED_HISTORY,Kisumu,PMS,606.87,0,1.56,129.41,Monday,8,2021,574.07,608.33,716.25,698.25,643.86,642.48,0,0.0,1.0,-0.5,-0.866025,623.7
2021-08-31,SIMULATED_HISTORY,Kisumu,PMS,688.05,0,1.58,132.01,Tuesday,8,2021,606.87,681.54,666.75,614.44,643.65,639.22,1,0.781831,0.62349,-0.5,-0.866025,662.49
2021-09-01,SIMULATED_HISTORY,Kisumu,PMS,607.61,0,0.13,132.17,Wednesday,9,2021,688.05,612.52,635.06,670.08,644.58,641.84,2,0.974928,-0.222521,-0.866025,-0.5,625.72
2021-09-02,SIMULATED_HISTORY,Kisumu,PMS,635.41,0,0.53,131.09,Thursday,9,2021,607.61,713.95,703.3,645.14,643.88,639.61,3,0.433884,-0.900969,-0.866025,-0.5,680.5
2021-09-03,SIMULATED_HISTORY,Kisumu,PMS,654.04,0,1.43,128.94,Friday,9,2021,635.41,692.83,651.12,717.37,632.66,639.27,4,-0.433884,-0.900969,-0.866025,-0.5,668.73
2021-09-04,SIMULATED_HISTORY,Kisumu,PMS,624.34,0,2.1,132.03,Saturday,9,2021,654.04,623.8,615.88,551.59,627.12,637.0,5,-0.974928,-0.222521,-0.866025,-0.5,629.74
2021-09-05,SIMULATED_HISTORY,Kisumu,PMS,526.62,0,3.28,128.27,Sunday,9,2021,624.34,574.07,531.98,573.54,627.2,639.6,6,-0.781831,0.62349,-0.866025,-0.5,603.56
2021-09-06,SIMULATED_HISTORY,Kisumu,PMS,608.95,0,1.21,129.4,Monday,9,2021,526.62,606.87,608.33,646.92,620.42,637.93,0,0.0,1.0,-0.866025,-0.5,620.85
2021-09-07,SIMULATED_HISTORY,Kisumu,PMS,657.24,0,1.7,129.68,Tuesday,9,2021,608.95,688.05,681.54,640.17,620.72,636.57,1,0.781831,0.62349,-0.866025,-0.5,664.88
2021-09-08,SIMULATED_HISTORY,Kisumu,PMS,626.05,0,0.46,131.6,Wednesday,9,2021,657.24,607.61,612.52,694.87,616.32,637.18,2,0.974928,-0.222521,-0.866025,-0.5,620.92
2021-09-09,SIMULATED_HISTORY,Kisumu,PMS,628.38,0,1.31,129.32,Thursday,9,2021,626.05,635.41,713.95,666.0,618.95,634.72,3,0.433884,-0.900969,-0.866025,-0.5,635.1
2021-09-10,SIMULATED_HISTORY,Kisumu,PMS,731.75,0,1.23,131.44,Friday,9,2021,628.38,654.04,692.83,700.8,617.95,633.38,4,-0.433884,-0.900969,-0.866025,-0.5,644.74
2021-09-11,SIMULATED_HISTORY,Kisumu,PMS,598.0,0,3.3,130.32,Saturday,9,2021,731.75,624.34,623.8,609.5,629.05,634.48,5,-0.974928,-0.222521,-0.866025,-0.5,628.91
2021-09-12,SIMULATED_HISTORY,Kisumu,PMS,551.05,0,0.8,130.59,Sunday,9,2021,598.0,526.62,574.07,533.38,625.28,634.07,6,-0.781831,0.62349,-0.866025,-0.5,574.97
2021-09-13,SIMULATED_HISTORY,Kisumu,PMS,613.19,0,1.73,130.45,Monday,9,2021,551.05,608.95,606.87,716.25,628.77,634.7,0,0.0,1.0,-0.866025,-0.5,620.54
2021-09-14,SIMULATED_HISTORY,Kisumu,PMS,612.3,0,2.59,130.66,Tuesday,9,2021,613.19,657.24,688.05,666.75,629.38,631.02,1,0.781831,0.62349,-0.866025,-0.5,645.44
2021-09-15,SIMULATED_HISTORY,Kisumu,PMS,616.02,0,0.28,130.97,Wednesday,9,2021,612.3,626.05,607.61,635.06,622.96,629.08,2,0.974928,-0.222521,-0.866025,-0.5,627.41
2021-09-16,SIMULATED_HISTORY,Kisumu,PMS,605.9,0,1.52,130.47,Thursday,9,2021,616.02,628.38,635.41,703.3,621.53,628.4,3,0.433884,-0.900969,-0.866025,-0.5,628.39
2021-09-17,SIMULATED_HISTORY,Kisumu,PMS,691.06,0,2.37,130.02,Friday,9,2021,605.9,731.75,654.04,651.12,618.32,624.92,4,-0.433884,-0.900969,-0.866025,-0.5,683.68
2021-09-18,SIMULATED_HISTORY,Kisumu,PMS,613.0,0,1.72,129.75,Saturday,9,2021,691.06,598.0,624.34,615.88,612.5,626.35,5,-0.974928,-0.222521,-0.866025,-0.5,610.76
2021-09-19,SIMULATED_HISTORY,Kisumu,PMS,557.1,0,2.22,130.1,Sunday,9,2021,613.0,551.05,526.62,531.98,614.65,626.24,6,-0.781831,0.62349,-0.866025,-0.5,584.89
2021-09-20,SIMULATED_HISTORY,Kisumu,PMS,620.68,0,0.35,130.64,Monday,9,2021,557.1,613.19,608.95,608.33,615.51,627.14,0,0.0,1.0,-0.866025,-0.5,619.47
2021-09-21,SIMULATED_HISTORY,Kisumu,PMS,605.88,0,1.05,128.44,Tuesday,9,2021,620.68,612.3,657.24,681.54,616.58,627.58,1,0.781831,0.62349,-0.866025,-0.5,619.18
2021-09-22,SIMULATED_HISTORY,Kisumu,PMS,619.65,0,1.94,131.28,Wednesday,9,2021,605.88,616.02,626.05,612.52,615.66,624.88,2,0.974928,-0.222521,-0.866025,-0.5,620.01
2021-09-23,SIMULATED_HISTORY,Kisumu,PMS,620.88,0,1.39,131.6,Thursday,9,2021,619.65,605.9,628.38,713.95,616.18,625.14,3,0.433884,-0.900969,-0.866025,-0.5,614.56
2021-09-24,SIMULATED_HISTORY,Kisumu,PMS,612.54,0,0.27,130.85,Friday,9,2021,620.88,691.06,731.75,692.83,618.32,621.81,4,-0.433884,-0.900969,-0.866025,-0.5,659.9
2021-09-25,SIMULATED_HISTORY,Kisumu,PMS,601.88,0,0.22,129.83,Saturday,9,2021,612.54,613.0,598.0,623.8,607.1,618.94,5,-0.974928,-0.222521,-0.866025,-0.5,615.67
2021-09-26,SIMULATED_HISTORY,Kisumu,PMS,492.58,0,2.52,130.21,Sunday,9,2021,601.88,557.1,551.05,574.07,605.52,618.16,6,-0.781831,0.62349,-0.866025,-0.5,584.58
2021-09-27,SIMULATED_HISTORY,Kisumu,PMS,635.92,0,2.28,130.53,Monday,9,2021,492.58,620.68,613.19,606.87,596.3,615.25,0,0.0,1.0,-0.866025,-0.5,618.24
2021-09-28,SIMULATED_HISTORY,Kisumu,PMS,665.02,0,3.9,130.46,Tuesday,9,2021,635.92,605.88,612.3,688.05,598.48,616.29,1,0.781831,0.62349,-0.866025,-0.5,610.56
2021-09-29,SIMULATED_HISTORY,Kisumu,PMS,628.54,0,0.64,129.91,Wednesday,9,2021,665.02,619.65,616.02,607.61,606.92,615.47,2,0.974928,-0.222521,-0.866025,-0.5,617.77
2021-09-30,SIMULATED_HISTORY,Kisumu,PMS,697.39,0,1.73,131.12,Thursday,9,2021,628.54,620.88,605.9,635.41,608.19,616.21,3,0.433884,-0.900969,-0.866025,-0.5,618.78
2021-10-01,SIMULATED_HISTORY,Kisumu,PMS,724.28,0,2.4,129.24,Friday,10,2021,697.39,612.54,691.06,654.04,619.12,618.43,4,-0.433884,-0.900969,-1.0,-0.0,615.19
2021-10-02,SIMULATED_HISTORY,Kisumu,PMS,590.94,0,1.62,127.75,Saturday,10,2021,724.28,601.88,613.0,624.34,635.09,620.94,5,-0.974928,-0.222521,-1.0,-0.0,610.45
2021-10-03,SIMULATED_HISTORY,Kisumu,PMS,522.2,0,2.91,130.18,Sunday,10,2021,590.94,492.58,557.1,526.62,633.52,619.74,6,-0.781831,0.62349,-1.0,-0.0,549.8
2021-10-04,SIMULATED_HISTORY,Kisumu,PMS,660.79,0,3.43,128.99,Monday,10,2021,522.2,635.92,620.68,608.95,637.76,619.58,0,0.0,1.0,-1.0,-0.0,628.57
2021-10-05,SIMULATED_HISTORY,Kisumu,PMS,737.48,0,0.56,129.81,Tuesday,10,2021,660.79,665.02,605.88,657.24,641.31,621.44,1,0.781831,0.62349,-1.0,-0.0,645.41
2021-10-06,SIMULATED_HISTORY,Kisumu,PMS,677.54,0,3.63,129.85,Wednesday,10,2021,737.48,628.54,619.65,626.05,651.66,624.3,2,0.974928,-0.222521,-1.0,-0.0,626.63
2021-10-07,SIMULATED_HISTORY,Kisumu,PMS,725.29,0,0.05,129.98,Thursday,10,2021,677.54,697.39,620.88,628.38,658.66,626.14,3,0.433884,-0.900969,-1.0,-0.0,665.33
2021-10-08,SIMULATED_HISTORY,Kisumu,PMS,709.31,0,13.86,129.11,Friday,10,2021,725.29,724.28,612.54,731.75,662.65,629.6,4,-0.433884,-0.900969,-1.0,-0.0,681.67
2021-10-09,SIMULATED_HISTORY,Kisumu,PMS,578.09,0,2.46,129.28,Saturday,10,2021,709.31,590.94,601.88,598.0,660.51,628.8,5,-0.974928,-0.222521,-1.0,-0.0,607.98
2021-10-10,SIMULATED_HISTORY,Kisumu,PMS,557.73,0,5.61,129.51,Sunday,10,2021,578.09,522.2,492.58,551.05,658.67,628.09,6,-0.781831,0.62349,-1.0,-0.0,569.85
2021-10-11,SIMULATED_HISTORY,Kisumu,PMS,711.18,0,3.36,129.33,Monday,10,2021,557.73,660.79,635.92,613.19,663.75,628.33,0,0.0,1.0,-1.0,-0.0,646.18
2021-10-12,SIMULATED_HISTORY,Kisumu,PMS,605.57,0,1.79,131.18,Tuesday,10,2021,711.18,737.48,665.02,612.3,670.95,631.83,1,0.781831,0.62349,-1.0,-0.0,689.94
2021-10-13,SIMULATED_HISTORY,Kisumu,PMS,672.05,0,3.34,129.22,Wednesday,10,2021,605.57,677.54,628.54,616.02,652.1,631.59,2,0.974928,-0.222521,-1.0,-0.0,656.86
2021-10-14,SIMULATED_HISTORY,Kisumu,PMS,665.96,0,9.12,129.51,Thursday,10,2021,672.05,725.29,697.39,605.9,651.32,633.59,3,0.433884,-0.900969,-1.0,-0.0,684.02
2021-10-15,SIMULATED_HISTORY,Kisumu,PMS,679.37,0,4.75,129.06,Friday,10,2021,665.96,709.31,724.28,691.06,642.84,635.73,4,-0.433884,-0.900969,-1.0,-0.0,676.2
2021-10-16,SIMULATED_HISTORY,Kisumu,PMS,680.86,0,1.13,128.86,Saturday,10,2021,679.37,578.09,590.94,613.0,638.56,635.32,5,-0.974928,-0.222521,-1.0,-0.0,603.84
2021-10-17,SIMULATED_HISTORY,Kisumu,PMS,586.93,0,1.2,129.78,Sunday,10,2021,680.86,557.73,522.2,557.1,653.25,637.74,6,-0.781831,0.62349,-1.0,-0.0,593.73
2021-10-18,SIMULATED_HISTORY,Kisumu,PMS,743.56,0,9.99,129.1,Monday,10,2021,586.93,711.18,660.79,620.68,657.42,638.8,0,0.0,1.0,-1.0,-0.0,678.61
2021-10-19,SIMULATED_HISTORY,Kisumu,PMS,638.6,0,9.54,129.2,Tuesday,10,2021,743.56,605.57,737.48,605.88,662.04,643.19,1,0.781831,0.62349,-1.0,-0.0,622.5
2021-10-20,SIMULATED_HISTORY,Kisumu,PMS,720.41,1,3.53,130.28,Wednesday,10,2021,638.6,672.05,677.54,619.65,666.76,644.36,2,0.974928,-0.222521,-1.0,-0.0,659.59
2021-10-21,SIMULATED_HISTORY,Kisumu,PMS,695.42,0,1.86,128.43,Thursday,10,2021,720.41,665.96,725.29,620.88,673.67,647.96,3,0.433884,-0.900969,-1.0,-0.0,657.86
2021-10-22,SIMULATED_HISTORY,Kisumu,PMS,752.33,0,3.22,130.25,Friday,10,2021,695.42,679.37,709.31,612.54,677.88,650.62,4,-0.433884,-0.900969,-1.0,-0.0,666.43
2021-10-23,SIMULATED_HISTORY,Kisumu,PMS,658.94,0,0.89,131.39,Saturday,10,2021,752.33,680.86,578.09,601.88,688.3,655.62,5,-0.974928,-0.222521,-1.0,-0.0,669.5
