order_id,date,depot,product,customer_id,ordered_m3,fulfilled_m3,priority,source_type
ORD-0005474,2026-11-14,Kisumu,PMS,OMC_B,207.99,207.99,NORMAL,SYNTHETIC_SCENARIO
ORD-0005475,2026-11-14,Kisumu,PMS,OMC_C,145.43,145.43,NORMAL,SYNTHETIC_SCENARIO
ORD-0005476,2026-11-14,Kisumu,PMS,OMC_D,107.68,107.68,NORMAL,SYNTHETIC_SCENARIO
ORD-0005477,2026-11-14,Kisumu,PMS,OMC_E,11.2,11.2,HIGH,SYNTHETIC_SCENARIO
ORD-0005478,2026-11-14,Kisumu,PMS,OMC_F,52.05,52.05,NORMAL,SYNTHETIC_SCENARIO
ORD-0005479,2026-11-15,Kisumu,PMS,OMC_A,222.71,222.71,NORMAL,SYNTHETIC_SCENARIO
ORD-0005480,2026-11-15,Kisumu,PMS,OMC_B,43.67,43.67,NORMAL,SYNTHETIC_SCENARIO
ORD-0005481,2026-11-15,Kisumu,PMS,OMC_C,64.43,64.43,NORMAL,SYNTHETIC_SCENARIO
ORD-0005482,2026-11-15,Kisumu,PMS,OMC_D,145.92,145.92,NORMAL,SYNTHETIC_SCENARIO
ORD-0005483,2026-11-15,Kisumu,PMS,OMC_E,48.8,48.8,NORMAL,SYNTHETIC_SCENARIO
ORD-0005484,2026-11-15,Kisumu,PMS,OMC_F,64.21,64.21,NORMAL,SYNTHETIC_SCENARIO
ORD-0005485,2026-11-16,Kisumu,PMS,OMC_A,171.15,171.15,NORMAL,SYNTHETIC_SCENARIO
ORD-0005486,2026-11-16,Kisumu,PMS,OMC_B,225.92,225.92,NORMAL,SYNTHETIC_SCENARIO
ORD-0005487,2026-11-16,Kisumu,PMS,OMC_C,245.47,245.47,NORMAL,SYNTHETIC_SCENARIO
ORD-0005488,2026-11-16,Kisumu,PMS,OMC_D,55.71,55.71,NORMAL,SYNTHETIC_SCENARIO
ORD-0005489,2026-11-16,Kisumu,PMS,OMC_E,16.88,16.88,NORMAL,SYNTHETIC_SCENARIO
ORD-0005490,2026-11-16,Kisumu,PMS,OMC_F,9.74,9.74,NORMAL,SYNTHETIC_SCENARIO
ORD-0005491,2026-11-17,Kisumu,PMS,OMC_A,182.12,182.12,HIGH,SYNTHETIC_SCENARIO
ORD-0005492,2026-11-17,Kisumu,PMS,OMC_B,75.19,75.19,NORMAL,SYNTHETIC_SCENARIO
ORD-0005493,2026-11-17,Kisumu,PMS,OMC_C,82.92,82.92,NORMAL,SYNTHETIC_SCENARIO
ORD-0005494,2026-11-17,Kisumu,PMS,OMC_D,212.75,212.75,NORMAL,SYNTHETIC_SCENARIO
ORD-0005495,2026-11-17,Kisumu,PMS,OMC_E,63.11,63.11,NORMAL,SYNTHETIC_SCENARIO
ORD-0005496,2026-11-17,Kisumu,PMS,OMC_F,86.63,86.63,NORMAL,SYNTHETIC_SCENARIO
ORD-0005497,2026-11-18,Kisumu,PMS,OMC_A,227.98,227.98,NORMAL,SYNTHETIC_SCENARIO
ORD-0005498,2026-11-18,Kisumu,PMS,OMC_B,255.22,255.22,NORMAL,SYNTHETIC_SCENARIO
ORD-0005499,2026-11-18,Kisumu,PMS,OMC_C,159.12,159.12,NORMAL,SYNTHETIC_SCENARIO
ORD-0005500,2026-11-18,Kisumu,PMS,OMC_D,85.4,85.4,NORMAL,SYNTHETIC_SCENARIO
ORD-0005501,2026-11-18,Kisumu,PMS,OMC_E,14.0,14.0,NORMAL,SYNTHETIC_SCENARIO
ORD-0005502,2026-11-18,Kisumu,PMS,OMC_F,12.3,12.3,NORMAL,SYNTHETIC_SCENARIO
ORD-0005503,2026-11-19,Kisumu,PMS,OMC_A,154.34,154.34,NORMAL,SYNTHETIC_SCENARIO
ORD-0005504,2026-11-19,Kisumu,PMS,OMC_B,28.95,28.95,NORMAL,SYNTHETIC_SCENARIO
ORD-0005505,2026-11-19,Kisumu,PMS,OMC_C,127.95,127.95,NORMAL,SYNTHETIC_SCENARIO
ORD-0005506,2026-11-19,Kisumu,PMS,OMC_D,334.29,334.29,NORMAL,SYNTHETIC_SCENARIO
ORD-0005507,2026-11-19,Kisumu,PMS,OMC_E,26.53,26.53,NORMAL,SYNTHETIC_SCENARIO
ORD-0005508,2026-11-19,Kisumu,PMS,OMC_F,49.27,49.27,NORMAL,SYNTHETIC_SCENARIO
ORD-0005509,2026-11-20,Kisumu,PMS,OMC_A,257.97,257.97,NORMAL,SYNTHETIC_SCENARIO
ORD-0005510,2026-11-20,Kisumu,PMS,OMC_B,134.87,134.87,NORMAL,SYNTHETIC_SCENARIO
ORD-0005511,2026-11-20,Kisumu,PMS,OMC_C,174.03,174.03,NORMAL,SYNTHETIC_SCENARIO
ORD-0005512,2026-11-20,Kisumu,PMS,OMC_D,51.69,51.69,NORMAL,SYNTHETIC_SCENARIO
ORD-0005513,2026-11-20,Kisumu,PMS,OMC_E,31.1,31.1,NORMAL,SYNTHETIC_SCENARIO
ORD-0005514,2026-11-20,Kisumu,PMS,OMC_F,102.94,102.94,NORMAL,SYNTHETIC_SCENARIO
ORD-0005515,2026-11-21,Kisumu,PMS,OMC_A,195.8,195.8,NORMAL,SYNTHETIC_SCENARIO
ORD-0005516,2026-11-21,Kisumu,PMS,OMC_B,154.63,154.63,NORMAL,SYNTHETIC_SCENARIO
ORD-0005517,2026-11-21,Kisumu,PMS,OMC_C,83.72,83.72,NORMAL,SYNTHETIC_SCENARIO
ORD-0005518,2026-11-21,Kisumu,PMS,OMC_D,136.61,136.61,NORMAL,SYNTHETIC_SCENARIO
ORD-0005519,2026-11-21,Kisumu,PMS,OMC_E,39.93,39.93,NORMAL,SYNTHETIC_SCENARIO
ORD-0005520,2026-11-21,Kisumu,PMS,OMC_F,36.66,36.66,NORMAL,SYNTHETIC_SCENARIO
ORD-0005521,2026-11-22,Kisumu,PMS,OMC_A,92.54,92.54,NORMAL,SYNTHETIC_SCENARIO
ORD-0005522,2026-11-22,Kisumu,PMS,OMC_B,150.56,150.56,NORMAL,SYNTHETIC_SCENARIO
ORD-0005523,2026-11-22,Kisumu,PMS,OMC_C,49.99,49.99,NORMAL,SYNTHETIC_SCENARIO
ORD-0005524,2026-11-22,Kisumu,PMS,OMC_D,105.24,105.24,NORMAL,SYNTHETIC_SCENARIO
ORD-0005525,2026-11-22,Kisumu,PMS,OMC_E,34.08,34.08,NORMAL,SYNTHETIC_SCENARIO
ORD-0005526,2026-11-22,Kisumu,PMS,OMC_F,118.68,118.68,NORMAL,SYNTHETIC_SCENARIO
ORD-0005527,2026-11-23,Kisumu,PMS,OMC_A,112.99,112.99,NORMAL,SYNTHETIC_SCENARIO
ORD-0005528,2026-11-23,Kisumu,PMS,OMC_B,380.44,380.44,NORMAL,SYNTHETIC_SCENARIO
ORD-0005529,2026-11-23,Kisumu,PMS,OMC_C,208.38,208.38,NORMAL,SYNTHETIC_SCENARIO
ORD-0005530,2026-11-23,Kisumu,PMS,OMC_D,11.48,11.48,NORMAL,SYNTHETIC_SCENARIO
ORD-0005531,2026-11-23,Kisumu,PMS,OMC_E,20.39,20.39,NORMAL,SYNTHETIC_SCENARIO
ORD-0005532,2026-11-23,Kisumu,PMS,OMC_F,9.36,9.36,NORMAL,SYNTHETIC_SCENARIO
ORD-0005533,2026-11-24,Kisumu,PMS,OMC_A,109.21,109.21,NORMAL,SYNTHETIC_SCENARIO
ORD-0005534,2026-11-24,Kisumu,PMS,OMC_B,226.25,226.25,NORMAL,SYNTHETIC_SCENARIO
ORD-0005535,2026-11-24,Kisumu,PMS,OMC_C,90.39,90.39,NORMAL,SYNTHETIC_SCENARIO
ORD-0005536,2026-11-24,Kisumu,PMS,OMC_D,161.35,161.35,NORMAL,SYNTHETIC_SCENARIO
ORD-0005537,2026-11-24,Kisumu,PMS,OMC_E,25.85,25.85,NORMAL,SYNTHETIC_SCENARIO
ORD-0005538,2026-11-24,Kisumu,PMS,OMC_F,93.4,93.4,HIGH,SYNTHETIC_SCENARIO
ORD-0005539,2026-11-25,Kisumu,PMS,OMC_A,243.23,243.23,NORMAL,SYNTHETIC_SCENARIO
ORD-0005540,2026-11-25,Kisumu,PMS,OMC_B,273.14,273.14,HIGH,SYNTHETIC_SCENARIO
ORD-0005541,2026-11-25,Kisumu,PMS,OMC_C,68.32,68.32,NORMAL,SYNTHETIC_SCENARIO
ORD-0005542,2026-11-25,Kisumu,PMS,OMC_D,60.11,60.11,NORMAL,SYNTHETIC_SCENARIO
ORD-0005543,2026-11-25,Kisumu,PMS,OMC_E,103.75,103.75,HIGH,SYNTHETIC_SCENARIO
ORD-0005544,2026-11-25,Kisumu,PMS,OMC_F,7.8,7.8,HIGH,SYNTHETIC_SCENARIO
ORD-0005545,2026-11-26,Kisumu,PMS,OMC_A,82.38,82.38,NORMAL,SYNTHETIC_SCENARIO
ORD-0005546,2026-11-26,Kisumu,PMS,OMC_B,109.91,109.91,NORMAL,SYNTHETIC_SCENARIO
ORD-0005547,2026-11-26,Kisumu,PMS,OMC_C,67.28,67.28,NORMAL,SYNTHETIC_SCENARIO
ORD-0005548,2026-11-26,Kisumu,PMS,OMC_D,223.78,223.78,NORMAL,SYNTHETIC_SCENARIO
ORD-0005549,2026-11-26,Kisumu,PMS,OMC_E,75.84,75.84,NORMAL,SYNTHETIC_SCENARIO
ORD-0005550,2026-11-26,Kisumu,PMS,OMC_F,105.85,105.85,NORMAL,SYNTHETIC_SCENARIO
ORD-0005551,2026-11-27,Kisumu,PMS,OMC_A,291.17,291.17,HIGH,SYNTHETIC_SCENARIO
ORD-0005552,2026-11-27,Kisumu,PMS,OMC_B,182.49,182.49,NORMAL,SYNTHETIC_SCENARIO
ORD-0005553,2026-11-27,Kisumu,PMS,OMC_C,161.93,161.93,NORMAL,SYNTHETIC_SCENARIO
ORD-0005554,2026-11-27,Kisumu,PMS,OMC_D,93.74,93.74,HIGH,SYNTHETIC_SCENARIO
ORD-0005555,2026-11-27,Kisumu,PMS,OMC_E,1.52,1.52,NORMAL,SYNTHETIC_SCENARIO
ORD-0005556,2026-11-27,Kisumu,PMS,OMC_F,77.88,77.88,NORMAL,SYNTHETIC_SCENARIO
ORD-0005557,2026-11-28,Kisumu,PMS,OMC_A,100.51,100.51,NORMAL,SYNTHETIC_SCENARIO
ORD-0005558,2026-11-28,Kisumu,PMS,OMC_B,426.74,426.74,NORMAL,SYNTHETIC_SCENARIO
ORD-0005559,2026-11-28,Kisumu,PMS,OMC_C,67.43,67.43,NORMAL,SYNTHETIC_SCENARIO
ORD-0005560,2026-11-28,Kisumu,PMS,OMC_D,19.69,19.69,NORMAL,SYNTHETIC_SCENARIO
ORD-0005561,2026-11-28,Kisumu,PMS,OMC_E,97.89,97.89,NORMAL,SYNTHETIC_SCENARIO
ORD-0005562,2026-11-28,Kisumu,PMS,OMC_F,8.54,8.54,NORMAL,SYNTHETIC_SCENARIO
ORD-0005563,2026-11-29,Kisumu,PMS,OMC_A,98.1,98.1,NORMAL,SYNTHETIC_SCENARIO
ORD-0005564,2026-11-29,Kisumu,PMS,OMC_B,147.23,147.23,NORMAL,SYNTHETIC_SCENARIO
ORD-0005565,2026-11-29,Kisumu,PMS,OMC_C,39.15,39.15,HIGH,SYNTHETIC_SCENARIO
ORD-0005566,2026-11-29,Kisumu,PMS,OMC_D,160.7,160.7,NORMAL,SYNTHETIC_SCENARIO
ORD-0005567,2026-11-29,Kisumu,PMS,OMC_E,116.3,116.3,NORMAL,SYNTHETIC_SCENARIO
ORD-0005568,2026-11-29,Kisumu,PMS,OMC_F,0.21,0.21,NORMAL,SYNTHETIC_SCENARIO
ORD-0005569,2026-11-30,Kisumu,PMS,OMC_A,174.35,174.35,NORMAL,SYNTHETIC_SCENARIO
ORD-0005570,2026-11-30,Kisumu,PMS,OMC_B,155.42,155.42,NORMAL,SYNTHETIC_SCENARIO
ORD-0005571,2026-11-30,Kisumu,PMS,OMC_C,77.04,77.04,NORMAL,SYNTHETIC_SCENARIO
ORD-0005572,2026-11-30,Kisumu,PMS,OMC_D,230.0,230.0,NORMAL,SYNTHETIC_SCENARIO
ORD-0005573,2026-11-30,Kisumu,PMS,OMC_E,56.56,56.56,NORMAL,SYNTHETIC_SCENARIO
ORD-0005574,2026-11-30,Kisumu,PMS,OMC_F,43.8,43.8,NORMAL,SYNTHETIC_SCENARIO
ORD-0005575,2026-12-01,Kisumu,PMS,OMC_A,412.88,412.88,NORMAL,SYNTHETIC_SCENARIO
ORD-0005576,2026-12-01,Kisumu,PMS,OMC_B,98.94,98.94,NORMAL,SYNTHETIC_SCENARIO
ORD-0005577,2026-12-01,Kisumu,PMS,OMC_C,135.51,135.51,HIGH,SYNTHETIC_SCENARIO
ORD-0005578,2026-12-01,Kisumu,PMS,OMC_D,122.8,122.8,NORMAL,SYNTHETIC_SCENARIO
ORD-0005579,2026-12-01,Kisumu,PMS,OMC_E,93.17,93.17,NORMAL,SYNTHETIC_SCENARIO
ORD-0005580,2026-12-01,Kisumu,PMS,OMC_F,47.14,47.14,NORMAL,SYNTHETIC_SCENARIO
ORD-0005581,2026-12-02,Kisumu,PMS,OMC_A,331.58,331.58,NORMAL,SYNTHETIC_SCENARIO
ORD-0005582,2026-12-02,Kisumu,PMS,OMC_B,165.55,165.55,NORMAL,SYNTHETIC_SCENARIO
ORD-0005583,2026-12-02,Kisumu,PMS,OMC_C,149.19,149.19,NORMAL,SYNTHETIC_SCENARIO
ORD-0005584,2026-12-02,Kisumu,PMS,OMC_D,191.36,191.36,NORMAL,SYNTHETIC_SCENARIO
ORD-0005585,2026-12-02,Kisumu,PMS,OMC_E,25.86,25.86,NORMAL,SYNTHETIC_SCENARIO
ORD-0005586,2026-12-02,Kisumu,PMS,OMC_F,2.94,2.94,NORMAL,SYNTHETIC_SCENARIO
ORD-0005587,2026-12-03,Kisumu,PMS,OMC_A,256.91,256.91,NORMAL,SYNTHETIC_SCENARIO
ORD-0005588,2026-12-03,Kisumu,PMS,OMC_B,113.07,113.07,NORMAL,SYNTHETIC_SCENARIO
ORD-0005589,2026-12-03,Kisumu,PMS,OMC_C,161.86,161.86,NORMAL,SYNTHETIC_SCENARIO
ORD-0005590,2026-12-03,Kisumu,PMS,OMC_D,96.19,96.19,NORMAL,SYNTHETIC_SCENARIO
ORD-0005591,2026-12-03,Kisumu,PMS,OMC_E,115.05,115.05,NORMAL,SYNTHETIC_SCENARIO
ORD-0005592,2026-12-03,Kisumu,PMS,OMC_F,119.1,119.1,NORMAL,SYNTHETIC_SCENARIO
ORD-0005593,2026-12-04,Kisumu,PMS,OMC_A,428.58,428.58,NORMAL,SYNTHETIC_SCENARIO
ORD-0005594,2026-12-04,Kisumu,PMS,OMC_B,181.96,181.96,NORMAL,SYNTHETIC_SCENARIO
ORD-0005595,2026-12-04,Kisumu,PMS,OMC_C,100.79,100.79,NORMAL,SYNTHETIC_SCENARIO
ORD-0005596,2026-12-04,Kisumu,PMS,OMC_D,120.08,120.08,NORMAL,SYNTHETIC_SCENARIO
ORD-0005597,2026-12-04,Kisumu,PMS,OMC_E,44.18,44.18,NORMAL,SYNTHETIC_SCENARIO
ORD-0005598,2026-12-04,Kisumu,PMS,OMC_F,82.85,82.85,HIGH,SYNTHETIC_SCENARIO
ORD-0005599,2026-12-05,Kisumu,PMS,OMC_A,297.35,297.35,NORMAL,SYNTHETIC_SCENARIO
ORD-0005600,2026-12-05,Kisumu,PMS,OMC_B,183.85,183.85,NORMAL,SYNTHETIC_SCENARIO
ORD-0005601,2026-12-05,Kisumu,PMS,OMC_C,60.77,60.77,NORMAL,SYNTHETIC_SCENARIO
ORD-0005602,2026-12-05,Kisumu,PMS,OMC_D,32.77,32.77,HIGH,SYNTHETIC_SCENARIO
ORD-0005603,2026-12-05,Kisumu,PMS,OMC_E,109.52,109.52,HIGH,SYNTHETIC_SCENARIO
ORD-0005604,2026-12-05,Kisumu,PMS,OMC_F,49.81,49.81,NORMAL,SYNTHETIC_SCENARIO
ORD-0005605,2026-12-06,Kisumu,PMS,OMC_A,114.32,114.32,NORMAL,SYNTHETIC_SCENARIO
ORD-0005606,2026-12-06,Kisumu,PMS,OMC_B,205.83,205.83,NORMAL,SYNTHETIC_SCENARIO
ORD-0005607,2026-12-06,Kisumu,PMS,OMC_C,142.79,142.79,NORMAL,SYNTHETIC_SCENARIO
ORD-0005608,2026-12-06,Kisumu,PMS,OMC_D,52.51,52.51,NORMAL,SYNTHETIC_SCENARIO
ORD-0005609,2026-12-06,Kisumu,PMS,OMC_E,43.64,43.64,NORMAL,SYNTHETIC_SCENARIO
ORD-0005610,2026-12-06,Kisumu,PMS,OMC_F,169.87,169.87,HIGH,SYNTHETIC_SCENARIO
ORD-0005611,2026-12-07,Kisumu,PMS,OMC_A,273.96,273.96,NORMAL,SYNTHETIC_SCENARIO
ORD-0005612,2026-12-07,Kisumu,PMS,OMC_B,95.0,95.0,NORMAL,SYNTHETIC_SCENARIO
ORD-0005613,2026-12-07,Kisumu,PMS,OMC_C,246.89,246.89,NORMAL,SYNTHETIC_SCENARIO
ORD-0005614,2026-12-07,Kisumu,PMS,OMC_D,130.56,130.56,NORMAL,SYNTHETIC_SCENARIO
ORD-0005615,2026-12-07,Kisumu,PMS,OMC_E,81.54,81.54,NORMAL,SYNTHETIC_SCENARIO
ORD-0005616,2026-12-07,Kisumu,PMS,OMC_F,49.77,49.77,NORMAL,SYNTHETIC_SCENARIO
ORD-0005617,2026-12-08,Kisumu,PMS,OMC_A,416.03,416.03,NORMAL,SYNTHETIC_SCENARIO
ORD-0005618,2026-12-08,Kisumu,PMS,OMC_B,333.57,333.57,NORMAL,SYNTHETIC_SCENARIO
ORD-0005619,2026-12-08,Kisumu,PMS,OMC_C,101.33,101.33,NORMAL,SYNTHETIC_SCENARIO
ORD-0005620,2026-12-08,Kisumu,PMS,OMC_D,32.68,32.68,NORMAL,SYNTHETIC_SCENARIO
ORD-0005621,2026-12-08,Kisumu,PMS,OMC_E,7.3,7.3,NORMAL,SYNTHETIC_SCENARIO
ORD-0005622,2026-12-08,Kisumu,PMS,OMC_F,51.68,51.68,NORMAL,SYNTHETIC_SCENARIO
ORD-0005623,2026-12-09,Kisumu,PMS,OMC_A,469.76,469.76,NORMAL,SYNTHETIC_SCENARIO
ORD-0005624,2026-12-09,Kisumu,PMS,OMC_B,206.66,206.66,NORMAL,SYNTHETIC_SCENARIO
ORD-0005625,2026-12-09,Kisumu,PMS,OMC_C,144.26,144.26,HIGH,SYNTHETIC_SCENARIO
ORD-0005626,2026-12-09,Kisumu,PMS,OMC_D,53.48,53.48,NORMAL,SYNTHETIC_SCENARIO
ORD-0005627,2026-12-09,Kisumu,PMS,OMC_E,124.46,124.46,NORMAL,SYNTHETIC_SCENARIO
ORD-0005628,2026-12-09,Kisumu,PMS,OMC_F,5.92,5.92,NORMAL,SYNTHETIC_SCENARIO
ORD-0005629,2026-12-10,Kisumu,PMS,OMC_A,471.94,471.94,NORMAL,SYNTHETIC_SCENARIO
ORD-0005630,2026-12-10,Kisumu,PMS,OMC_B,141.56,141.56,NORMAL,SYNTHETIC_SCENARIO
ORD-0005631,2026-12-10,Kisumu,PMS,OMC_C,69.04,69.04,HIGH,SYNTHETIC_SCENARIO
ORD-0005632,2026-12-10,Kisumu,PMS,OMC_D,74.68,74.68,NORMAL,SYNTHETIC_SCENARIO
ORD-0005633,2026-12-10,Kisumu,PMS,OMC_E,85.55,85.55,NORMAL,SYNTHETIC_SCENARIO
ORD-0005634,2026-12-10,Kisumu,PMS,OMC_F,85.36,85.36,NORMAL,SYNTHETIC_SCENARIO
ORD-0005635,2026-12-11,Kisumu,PMS,OMC_A,134.64,134.64,NORMAL,SYNTHETIC_SCENARIO
ORD-0005636,2026-12-11,Kisumu,PMS,OMC_B,33.52,33.52,NORMAL,SYNTHETIC_SCENARIO
ORD-0005637,2026-12-11,Kisumu,PMS,OMC_C,124.15,124.15,NORMAL,SYNTHETIC_SCENARIO
ORD-0005638,2026-12-11,Kisumu,PMS,OMC_D,32.04,32.04,NORMAL,SYNTHETIC_SCENARIO
ORD-0005639,2026-12-11,Kisumu,PMS,OMC_E,448.11,448.11,NORMAL,SYNTHETIC_SCENARIO
ORD-0005640,2026-12-11,Kisumu,PMS,OMC_F,52.06,52.06,NORMAL,SYNTHETIC_SCENARIO
ORD-0005641,2026-12-12,Kisumu,PMS,OMC_A,297.59,297.59,NORMAL,SYNTHETIC_SCENARIO
ORD-0005642,2026-12-12,Kisumu,PMS,OMC_B,227.6,227.6,NORMAL,SYNTHETIC_SCENARIO
ORD-0005643,2026-12-12,Kisumu,PMS,OMC_C,15.94,15.94,NORMAL,SYNTHETIC_SCENARIO
ORD-0005644,2026-12-12,Kisumu,PMS,OMC_D,191.49,191.49,NORMAL,SYNTHETIC_SCENARIO
ORD-0005645,2026-12-12,Kisumu,PMS,OMC_E,45.97,45.97,NORMAL,SYNTHETIC_SCENARIO
ORD-0005646,2026-12-12,Kisumu,PMS,OMC_F,159.28,159.28,NORMAL,SYNTHETIC_SCENARIO
ORD-0005647,2026-12-13,Kisumu,PMS,OMC_A,91.76,91.76,NORMAL,SYNTHETIC_SCENARIO
ORD-0005648,2026-12-13,Kisumu,PMS,OMC_B,91.67,91.67,NORMAL,SYNTHETIC_SCENARIO
ORD-0005649,2026-12-13,Kisumu,PMS,OMC_C,20.78,20.78,NORMAL,SYNTHETIC_SCENARIO
ORD-0005650,2026-12-13,Kisumu,PMS,OMC_D,102.01,102.01,NORMAL,SYNTHETIC_SCENARIO
ORD-0005651,2026-12-13,Kisumu,PMS,OMC_E,400.37,400.37,NORMAL,SYNTHETIC_SCENARIO
ORD-0005652,2026-12-13,Kisumu,PMS,OMC_F,6.02,6.02,NORMAL,SYNTHETIC_SCENARIO
ORD-0005653,2026-12-14,Kisumu,PMS,OMC_A,340.52,340.52,NORMAL,SYNTHETIC_SCENARIO
ORD-0005654,2026-12-14,Kisumu,PMS,OMC_B,152.12,152.12,NORMAL,SYNTHETIC_SCENARIO
ORD-0005655,2026-12-14,Kisumu,PMS,OMC_C,246.21,246.21,NORMAL,SYNTHETIC_SCENARIO
ORD-0005656,2026-12-14,Kisumu,PMS,OMC_D,30.34,30.34,NORMAL,SYNTHETIC_SCENARIO
ORD-0005657,2026-12-14,Kisumu,PMS,OMC_E,39.2,39.2,NORMAL,SYNTHETIC_SCENARIO
ORD-0005658,2026-12-14,Kisumu,PMS,OMC_F,105.86,105.86,NORMAL,SYNTHETIC_SCENARIO
ORD-0005659,2026-12-15,Kisumu,PMS,OMC_A,107.4,107.4,NORMAL,SYNTHETIC_SCENARIO
ORD-0005660,2026-12-15,Kisumu,PMS,OMC_B,365.29,365.29,NORMAL,SYNTHETIC_SCENARIO
ORD-0005661,2026-12-15,Kisumu,PMS,OMC_C,54.3,54.3,HIGH,SYNTHETIC_SCENARIO
ORD-0005662,2026-12-15,Kisumu,PMS,OMC_D,129.13,129.13,NORMAL,SYNTHETIC_SCENARIO
ORD-0005663,2026-12-15,Kisumu,PMS,OMC_E,74.24,74.24,NORMAL,SYNTHETIC_SCENARIO
ORD-0005664,2026-12-15,Kisumu,PMS,OMC_F,129.09,129.09,NORMAL,SYNTHETIC_SCENARIO
ORD-0005665,2026-12-16,Kisumu,PMS,OMC_A,307.42,307.42,NORMAL,SYNTHETIC_SCENARIO
ORD-0005666,2026-12-16,Kisumu,PMS,OMC_B,191.54,191.54,NORMAL,SYNTHETIC_SCENARIO
ORD-0005667,2026-12-16,Kisumu,PMS,OMC_C,86.46,86.46,NORMAL,SYNTHETIC_SCENARIO
ORD-0005668,2026-12-16,Kisumu,PMS,OMC_D,43.26,43.26,NORMAL,SYNTHETIC_SCENARIO
ORD-0005669,2026-12-16,Kisumu,PMS,OMC_E,199.33,199.33,NORMAL,SYNTHETIC_SCENARIO
ORD-0005670,2026-12-16,Kisumu,PMS,OMC_F,68.88,68.88,HIGH,SYNTHETIC_SCENARIO
ORD-0005671,2026-12-17,Kisumu,PMS,OMC_A,225.95,225.95,NORMAL,SYNTHETIC_SCENARIO
ORD-0005672,2026-12-17,Kisumu,PMS,OMC_B,313.76,313.76,NORMAL,SYNTHETIC_SCENARIO
ORD-0005673,2026-12-17,Kisumu,PMS,OMC_C,158.51,158.51,NORMAL,SYNTHETIC_SCENARIO
ORD-0005674,2026-12-17,Kisumu,PMS,OMC_D,67.48,67.48,NORMAL,SYNTHETIC_SCENARIO
ORD-0005675,2026-12-17,Kisumu,PMS,OMC_E,61.18,61.18,NORMAL,SYNTHETIC_SCENARIO
ORD-0005676,2026-12-17,Kisumu,PMS,OMC_F,13.72,13.72,NORMAL,SYNTHETIC_SCENARIO
ORD-0005677,2026-12-18,Kisumu,PMS,OMC_A,325.34,325.34,NORMAL,SYNTHETIC_SCENARIO
ORD-0005678,2026-12-18,Kisumu,PMS,OMC_B,265.25,265.25,NORMAL,SYNTHETIC_SCENARIO
ORD-0005679,2026-12-18,Kisumu,PMS,OMC_C,104.53,104.53,NORMAL,SYNTHETIC_SCENARIO
ORD-0005680,2026-12-18,Kisumu,PMS,OMC_D,147.66,147.66,NORMAL,SYNTHETIC_SCENARIO
ORD-0005681,2026-12-18,Kisumu,PMS,OMC_E,38.75,38.75,NORMAL,SYNTHETIC_SCENARIO
ORD-0005682,2026-12-18,Kisumu,PMS,OMC_F,44.28,44.28,NORMAL,SYNTHETIC_SCENARIO
ORD-0005683,2026-12-19,Kisumu,PMS,OMC_A,157.2,157.2,NORMAL,SYNTHETIC_SCENARIO
ORD-0005684,2026-12-19,Kisumu,PMS,OMC_B,55.63,55.63,NORMAL,SYNTHETIC_SCENARIO
ORD-0005685,2026-12-19,Kisumu,PMS,OMC_C,274.08,274.08,NORMAL,SYNTHETIC_SCENARIO
ORD-0005686,2026-12-19,Kisumu,PMS,OMC_D,217.95,217.95,NORMAL,SYNTHETIC_SCENARIO
ORD-0005687,2026-12-19,Kisumu,PMS,OMC_E,142.91,142.91,NORMAL,SYNTHETIC_SCENARIO
ORD-0005688,2026-12-19,Kisumu,PMS,OMC_F,22.14,22.14,NORMAL,SYNTHETIC_SCENARIO
ORD-0005689,2026-12-20,Kisumu,PMS,OMC_A,146.0,146.0,HIGH,SYNTHETIC_SCENARIO
ORD-0005690,2026-12-20,Kisumu,PMS,OMC_B,41.54,41.54,NORMAL,SYNTHETIC_SCENARIO
ORD-0005691,2026-12-20,Kisumu,PMS,OMC_C,102.07,102.07,NORMAL,SYNTHETIC_SCENARIO
ORD-0005692,2026-12-20,Kisumu,PMS,OMC_D,320.07,320.07,NORMAL,SYNTHETIC_SCENARIO
ORD-0005693,2026-12-20,Kisumu,PMS,OMC_E,77.55,77.55,HIGH,SYNTHETIC_SCENARIO
ORD-0005694,2026-12-20,Kisumu,PMS,OMC_F,2.12,2.12,NORMAL,SYNTHETIC_SCENARIO
ORD-0005695,2026-12-21,Kisumu,PMS,OMC_A,209.52,209.52,NORMAL,SYNTHETIC_SCENARIO
ORD-0005696,2026-12-21,Kisumu,PMS,OMC_B,191.2,191.2,NORMAL,SYNTHETIC_SCENARIO
ORD-0005697,2026-12-21,Kisumu,PMS,OMC_C,86.25,86.25,NORMAL,SYNTHETIC_SCENARIO
ORD-0005698,2026-12-21,Kisumu,PMS,OMC_D,159.3,159.3,NORMAL,SYNTHETIC_SCENARIO
ORD-0005699,2026-12-21,Kisumu,PMS,OMC_E,162.25,162.25,NORMAL,SYNTHETIC_SCENARIO
ORD-0005700,2026-12-21,Kisumu,PMS,OMC_F,52.32,52.32,NORMAL,SYNTHETIC_SCENARIO
ORD-0005701,2026-12-22,Kisumu,PMS,OMC_A,391.68,391.68,NORMAL,SYNTHETIC_SCENARIO
ORD-0005702,2026-12-22,Kisumu,PMS,OMC_B,103.85,103.85,NORMAL,SYNTHETIC_SCENARIO
